Overall Rating,House Type,Number of Reviews,Number of beds,Number of Bath,Number of bedroom,Number of guests,Superhost,New Listing,Latitude,Longitude,Cleanliness,Accuracy,Communication,Location,Check_in,Value,Essentials,Air conditioning,Cleaning products,Cooking basics,Dryer,Heating,Hot tub,Kitchen,Pool,Washer,Wifi,Bathtub,TV,Dishwasher,Stove,Beach access,Lake access,Waterfront,BBQ grill,Fire pit,Free parking on premise,Sauna,Breakfast,Bay view,Beach view,Canal view,City skyline view,Courtyard view,Desert view,Garden view,Golf course view,Harbor view,Lake view,Marina view,Mountain view,Ocean view,Park view,Pool view,Resort view,River view,Sea view,Valley view,Vineyard view,Fireplace,Cost
4.92,rental unit ,93,1.0,1.0,2.0,2.0,True,False,43.2539400000,-79.8682400000,4.90,5.00,5.00,4.80,4.90,4.90,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91
3.63,Room,8,1.0,1.0,1.0,2.0,False,False,43.6958400000,-79.7945600000,3.90,4.40,4.20,4.20,4.50,4.10,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41
4.88,rental unit,233,1.0,1.0,1.0,2.0,True,False,43.6040500000,-79.6136000000,5.00,4.90,4.90,4.90,5.00,4.80,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,176
5.00,Room,1,1.0,1.0,1.0,2.0,False,True,43.4797000000,-79.7125000000,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,93
5.00,Room,1,1.0,1.5,1.0,2.0,False,True,43.4390300000,-79.7540700000,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,64
4.98,Room,551,1.0,1.0,1.0,2.0,False,False,43.2154100000,-79.8923400000,5.00,5.00,5.00,4.90,5.00,5.00,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
4.13,home,24,4.0,2.0,5.0,14.0,False,False,43.4574100000,-79.6880700000,4.10,4.50,4.20,4.50,4.80,4.00,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,229
4.85,guesthouse,72,1.0,1.5,1.0,2.0,True,False,43.3417000000,-79.8187400000,4.90,4.90,4.90,4.80,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90
4.57,rental unit ,35,2.0,1.0,2.0,4.0,False,False,43.4983700000,-79.7210700000,4.70,4.80,4.80,4.70,4.70,4.50,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,188
4.81,Room,135,1.0,1.5,1.0,2.0,False,False,43.5354000000,-79.7086000000,4.80,4.90,4.90,4.80,4.90,4.80,True,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67
4.81,home ,37,1.0,1.0,1.0,3.0,True,False,43.2146000000,-79.6696000000,5.00,4.90,4.90,4.80,4.90,4.80,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,74
0.00,guest suite,0,2.0,1.0,1.0,2.0,False,True,43.5166970946,-79.6471818231,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75
4.98,rental unit ,334,1.0,1.0,1.0,2.0,True,False,43.5693800000,-79.7097500000,5.00,5.00,5.00,5.00,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,199
0.00,Room,0,3.0,2.5,3.0,6.0,False,True,43.5809964083,-79.6071705354,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,84
5.00,rental unit ,2,1.0,1.0,1.0,2.0,True,True,43.2121349732,-79.7934685769,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102
4.96,guesthouse ,118,3.0,1.0,1.0,5.0,True,False,43.6257500000,-79.5133700000,5.00,4.90,5.00,4.90,5.00,4.90,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,244
4.93,loft ,201,2.0,1.0,2.0,5.0,False,False,43.2578000000,-79.8761200000,4.80,5.00,5.00,4.80,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225
4.67,Room,116,1.0,1.0,1.0,2.0,False,False,43.2554700000,-79.8755400000,4.80,4.80,4.70,4.70,4.80,4.70,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41
4.97,rental unit ,95,1.0,1.0,1.0,2.0,True,False,43.6025500000,-79.6178900000,5.00,5.00,5.00,4.90,4.90,4.80,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,172
3.90,rental unit ,10,3.0,1.0,2.0,5.0,False,False,43.4087100000,-79.8150300000,4.10,4.00,4.50,4.60,4.10,4.00,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,225
0.00,Room,0,1.0,1.0,1.0,2.0,False,True,43.4997682161,-79.8323155878,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,105
4.50,home,8,1.0,1.0,1.0,2.0,False,False,43.2602000000,-79.8874000000,4.90,4.80,5.00,4.60,5.00,4.40,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,117
4.83,Room,6,1.0,1.0,1.0,2.0,False,False,43.5467900000,-79.7378900000,4.50,5.00,4.80,4.50,4.80,4.80,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58
4.83,loft,48,2.0,1.0,1.0,3.0,False,False,43.2542000000,-79.8609000000,4.80,4.90,4.90,4.70,5.00,4.80,True,False,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148
0.00,Room,0,1.0,1.0,1.0,2.0,False,False,43.6146800000,-79.6554700000,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47
0.00,Room,0,1.0,1.0,1.0,3.0,False,True,43.5537100000,-79.6489500000,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,104
5.00,Room,5,1.0,1.0,1.0,3.0,False,False,43.6882035198,-79.8377754387,5.00,4.80,5.00,4.60,5.00,5.00,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68
5.00,Room,2,1.0,1.0,1.0,2.0,False,True,43.2328245166,-79.7469846192,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73
4.83,place,60,3.0,1.0,2.0,4.0,True,False,43.3469600000,-79.7852500000,5.00,4.90,4.90,4.90,4.80,4.80,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,170
4.81,home,182,1.0,1.0,1.0,3.0,False,False,43.5880800000,-79.7000400000,4.70,4.90,4.90,4.90,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105
4.84,rental unit,134,3.0,1.0,1.0,6.0,False,False,43.2077100000,-79.8314100000,5.00,4.90,4.90,4.90,5.00,4.80,True,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114
4.79,Room,28,1.0,1.0,1.0,2.0,False,False,43.4915900000,-79.8625800000,4.70,4.80,4.60,4.90,4.80,4.50,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75
5.00,Room,5,1.0,1.5,1.0,2.0,True,False,43.5621000000,-79.6519000000,5.00,4.80,5.00,4.60,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,127
4.85,guesthouse,34,2.0,1.0,2.0,5.0,True,False,43.6422000000,-79.5536000000,4.80,4.80,4.90,4.90,4.90,4.90,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,226
4.00,home ,10,2.0,1.0,2.0,4.0,False,False,43.5778000000,-79.6416000000,4.20,4.50,4.10,4.60,4.60,4.10,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211
4.91,guest suite ,11,1.0,1.0,1.0,3.0,True,False,43.5653400000,-79.7429200000,4.90,4.90,5.00,4.90,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,97
5.00,guest suite,6,1.0,1.0,1.0,2.0,False,False,43.5730400000,-79.7736500000,4.80,4.80,4.80,5.00,5.00,4.80,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169
5.00,condo,12,2.0,1.0,1.0,4.0,True,False,43.6017700000,-79.5443700000,4.80,4.90,4.80,4.80,4.60,4.70,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,200
4.00,Room,6,1.0,1.0,1.0,2.0,False,False,43.4121200000,-79.7107800000,3.80,4.50,4.70,4.80,4.50,4.20,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,76
0.00,home,0,4.0,3.5,4.0,8.0,False,True,43.3839885755,-79.7203004853,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,517
